_id,arabic_name,description,type,latitude,longitude,directorate,directorate_latitude,directorate_longitude,icon,tags,start_time,end_time,phone_no
374,"بنکەی تەندروستی ئاشتی",Ashti,main,36.2476,44.0783,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
375,"بنکەی تەندروستی کەلەکین شاويز","Kalakin Shawes",main,36.256,44.0907,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
376,"بنکەی تەندروستی مەلا ئۆمەر","Mala Omer",main,36.2966,44.1348,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
377,"بنکەی تەندروستی شمامك",Shamamik,main,36.0214,43.9171,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
378,"بنکەی تەندروستی خوا كورك",Xwakurk,main,36.1268,44.0429,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
379,"بنکەی تەندروستی قوشتەپه‌",Qushtapa,main,36.0014,44.0345,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
380,"بنکەی تەندروستی تارين",Tarin,main,36.1966,44.137,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
381,"بنکەی تەندروستی سەربەستی",Sarbasti,main,35.9791,44.0409,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
382,"بنکەی تەندروستی دەشتي هەولير","Dashti Hawler",main,36.1525,44.1111,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
383,"بنکەی تەندروستی پیرزین",Pirzin,main,36.2663,44.072,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
384,"بنکەی تەندروستی قەلای نوێ","Qalay New",main,36.1671,44.1353,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
385,"بنکەی تەندروستی لاوان",Lawan,main,36.1899,44.1251,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
386," بنکەی تەندروستی زاگروس",Zagros,branch,36.001,44.1104,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
387,"بنکەی تەندروستی عەلیاوە مەردان","Alyawa Mardan",branch,36.0665,43.9684,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
388,"بنکەی تەندروستی بیستانە",Bistana,branch,36.0437,44.1974,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
389,"بنکەی تەندروستی مورتکە ",Murtka,branch,36.0482,44.0627,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
390,"بنکەی تەندروستی شێراوا",Sherawa,branch,35.7889,44.1142,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
391,"بنکەی تەندروستی سێبیران ماجد اغا","Sebiran Majid Agha",branch,35.9379,43.874,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
392,"بنکەی تەندروستی قۆریتان",Qoritan,branch,36.0797,43.9498,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
393,"بنکەی تەندروستی شيخانان",Shexanan,branch,35.8239,44.0735,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
394,"بنکەی تەندروستی ئازيانه‏",Azyana,branch,35.916,44.1993,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
395,"بنکەی تەندروستی تیمار",Timar,branch,36.1111,43.9775,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
396,"بنکەی تەندروستی گرد عازەبان","Gird Azaban",branch,36.0079,43.8351,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
397,"بنکەی تەندروستی شهيدان",Shahidan,main,36.1818,44.0244,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
398,"بنکەی تەندروستی شهيد نجادی حيدر","Shahid Najdi Haedar",main,36.187,44.0268,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
399,"بنکەی تەندروستی شهيد محمد باجلان","Shahid Mohamad Bajalan",main,36.1717,43.9905,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
400,"بنکەی تەندروستی شهيد نايف اكري","Shahid Nafie Akrayee",main,36.1714,44.0227,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
401,"بنکەی تەندروستی شهيد نازدار بامرني","Shahid Nazdar Bamarni",main,36.2181,44.0262,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
402,"بنکەی تەندروستی كورانی عين كاوه","Kurani Ankawa",main,36.2198,43.9932,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
403,"بنکەی تەندروستی هاوكاری",Hawkari,main,36.1687,44.0258,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
404,"بنکەی تەندروستی تەیراوە",Tairawa,main,36.1973,44.0038,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
405,"بنکەی تەندروستی حبيب مالح","Habib Malh",main,36.2285,43.9944,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
406,"بنکەی تەندروستی ازادي",Azadi,main,36.1638,43.9996,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
407,"بنکەی تەندروستی نەوروز",Nawroz,main,36.1749,43.9783,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
408,"بنکەی تەندروستی كوردستان",Kurdistan,main,36.1557,44.0263,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
409,"بنکەی تەندروستی شادی",Shadi,main,36.1556,43.9774,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
410,"بنکەی تەندروستی زانكو",Zanko,main,36.1517,44.0193,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
411,"بنکەی تەندروستی سەركاريز",Sarkarez,main,36.115,43.9672,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
412,"بنکەی تەندروستی عين كاوه نوێ","Ankaway New",main,36.2369,43.9889,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
413,"بنکەی تەندروستی مەلا افندي","Mala Afandi",main,36.1767,44.0399,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
414,"بنکەی تەندروستی ژيان",Zhyan,main,36.2132,44.0125,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
415,"بنکەی تەندروستی جاك سازي نەوجەوان","Chaksazi Nawjawanan",main,36.2058,44.0433,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
416,"بنکەی تەندروستی توره ق",Turaq,main,36.1681,43.9348,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
417,"بنکەی تەندروستی برایتي",Brayati,main,36.2118,44.0429,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
418,"بنکەی تەندروستی ڕاستی",Rasti,main,36.1385,44.0157,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
419,"بنکەی تەندروستی كەورگوسك",Kawrgosk,main,36.345,43.8011,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
420,"بنکەی تەندروستی تۆبزاوه",Tobzawa,main,36.2726,43.738,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
421,"بنکەی تەندروستی كانی قرژاله‌","Kani Qrzhala",main,36.2084,43.8568,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
422,"بنکەی تەندروستی خبات  الجديدە","Xabat Jdida",main,36.2833,43.6725,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
423,"بنکەی تەندروستی صفية",Safya,main,36.1986,43.5925,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
424,"بنکەی تەندروستی سارێژ",Sarezh,main,36.2691,43.6619,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
425,"بنکەی تەندروستی برانتی",Branti,main,36.3183,44.0396,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
426,"بنکەی تەندروستی شاخولان",Shaxolan,main,36.3829,43.8735,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
427,"بنکەی تەندروستی بەحركه‌",Bahrka,main,36.3096,44.0322,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
428,"بنکەی تەندروستی خەرسۆ گەزنەیی","Xasro Gaznayee",main,36.2824,43.9408,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
429,"بنکەی تەندروستی تەرجان",Tarjan,main,36.1213,43.7565,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
430,"بنکەی تەندروستی خەبات",Xabat,branch,36.2663,43.6797,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
431,"بنکەی تەندروستی زاب الجديد","Jdida Zab",branch,36.2895,43.7838,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
432,"بنکەی تەندروستی جەژنیکان",Jazhnikan,branch,36.3479,44.005,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
433,"بنکەی تەندروستی سێبیران",Sebiran,branch,36.2514,43.9059,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
434,"بنکەی تەندروستی دارەبەن",Daraban,branch,36.3088,43.9033,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
435,"بنکەی تەندروستی أفندي جەژنیکان","Jazhnikan Afandi",branch,36.3537,43.9574,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
436,"بنکەی تەندروستی قەفەر",Qafar,branch,36.3944,43.9676,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
437,"بنکەی تەندروستی قەلا چۆخان","Qala ChoGhan",branch,36.2832,43.8951,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
438,"بنکەی تەندروستی ءاارەب کەند","Arab kand",branch,36.1423,43.9004,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
439,"بنکەی تەندروستی مەمۆندیان",Mamondyan,branch,36.4231,43.8761,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
440,"بنکەی تەندروستی بارهوشتر",Barhushtr,branch,36.3541,43.8894,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
441,"بنکەی تەندروستی زارگازەوی",Zargazawi,branch,36.4331,43.9113,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
442," بنکەی تەندروستی كوداريان",Kudaryan,branch,36.475,44.0641,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
443,"بنکەی تەندروستی باوەخەلان",Bawaxalan,branch,36.5283,44.0378,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
444,"بنکەی تەندروستی چرە",Chra,branch,36.5394,43.9732,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
445,"بنکەی تەندروستی قەرە قاجین",Qaraqajin,branch,36.4093,43.9935,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
446,"بنکەی تەندروستی کارودالان",Karudalalan,branch,36.5133,43.9565,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
447,"بنکەی تەندروستی رشوان نور","Rashwan Nuru",branch,36.5081,44.049,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
448,"بنکەی تەندروستی مام ەلان","Mam Xalan",branch,36.4452,43.962,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
449,"بنکەی تەندروستی به ستوره",Bastora,main,36.3354,44.1594,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
450,"بنکەی تەندروستی كورێ",Kore,main,36.3965,44.2264,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
451,"بنکەی تەندروستی هيران",Hiran,main,36.2776,44.4946,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
452,"بنکەی تەندروستی سەفێن",Safin,main,36.4005,44.3446,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
453,"بنکەی تەندروستی میرسليمان","Mir Sleman",main,36.4963,44.3522,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
454,"بنکەی تەندروستی باتاس",Batas,main,36.5615,44.3352,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
455,"بنکەی تەندروستی شهيد ملازم كريم","Shahid Mlazm Karim",main,36.376,44.2022,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
456,"بنکەی تەندروستی خۆشناوةتي","Qalasnji Xwaru",branch,36.3359,44.3272,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
457,"بنکەی تەندروستی گراو",Graw,branch,36.3248,44.2247,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
458,"بنکەی تەندروستی هەنارە",Hanara,branch,36.2901,44.25,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
459,"بنکەی تەندروستی دارش",Darsh,branch,36.3844,44.5476,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
460,"بنکەی تەندروستی سەری بلند","Sari Blnd",branch,36.3439,44.2547,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
461,"بنکەی تەندروستی زفری",Friz,branch,36.3153,44.5003,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
462,"بنکەی تەندروستی ئزقوبانی خوارو","Aqubani Xuaru",branch,36.2546,44.424,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
463,"بنکەی تەندروستی گۆرەتو",Garota,branch,36.3107,44.4515,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
464,"بنکەی تەندروستی سيساوه",Sisawa,branch,36.4909,44.3951,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
465,"بنکەی تەندروستی سه ركهور",Sarkawr,branch,36.6196,44.176,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
466,"بنکەی تەندروستیبارابەيان",Barabyan,branch,36.6272,44.2116,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
467,"بنکەی تەندروستی امۆکان",Amokan,branch,36.6239,44.2823,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
468,"بنکەی تەندروستی مام جالکە","Mama Jalka",branch,36.4495,44.3816,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
469,"بنکەی تەندروستی ماکردان",Makrdan,branch,36.6057,44.0973,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
470,"بنکەی تەندروستی جامەسور",JamaSur,branch,36.5465,44.2456,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
471,"بنکەی تەندروستی گۆسکە ",Goska,branch,36.5985,44.0063,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
472,"بنکەی تەندروستی سەركند خةيلانى","Sarkand Xaelani",branch,36.4928,44.2332,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
473,"بنکەی تەندروستی زيارات سفين","Zyarat Safin",branch,36.2953,44.3928,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
474,"بنکەی تەندروستی زیارەت مام زيدان","Zyarat Mala zadan",branch,36.4382,44.1539,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
475,"بنکەی تەندروستی سەرسۆل",Sarsol,branch,36.4521,44.0886,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
476,"بنکەی تەندروستی خۆران",Xoran,branch,36.3292,44.3555,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
477,"بنکەی تەندروستی شێرە",Shera,branch,36.4055,44.6017,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
478,"بنکەی تەندروستی بێراوە",Berawa,branch,36.4086,44.5838,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
479,"بنکەی تەندروستی شێخ وەسان","Shex wasan",branch,36.4145,44.5554,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
480,"بنکەی تەندروستی توتمە",Tutma,branch,36.4143,44.5122,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
481,"بنکەی تەندروستی خەتێ",Xate,branch,36.441,44.5142,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
482,"بنکەی تەندروستی هەروتەکەون",Harutakawn,branch,36.4659,44.496,Erbil,36.191198,44.00914,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
483,"بنکەی تەندروستی هندرين",Hndren,main,36.6531,44.5406,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
484,"بنکەی تەندروستی زوزك",Zozk,main,36.6604,44.5489,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
485,"بنکەی تەندروستی دیانا",Dyana,main,36.6647,44.5437,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
486,"بنکەی تەندروستی سیدەکان",Sidakan,main,36.8029,44.6652,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
487,"بنکەی تەندروستی کوراز",Kuraz,main,36.6474,44.5572,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
488,"بنکەی تەندروستی بەختیاری",Baxtyari,main,36.6578,44.5255,Erbil,36.191198,44.00914,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
